"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.677456480E1,-3.448505700E-2,9.331837296E-3,-1.103506088E-1,1.159894789E-1
1.677929495E1,-9.859800339E-4,9.226545691E-3,-5.248165131E-2,5.329563796E-2
1.678402511E1,1.325088739E-2,-1.932458580E-2,-1.170539856E-2,2.619240326E-2
1.678875527E1,-1.132130623E-3,-2.387928963E-2,3.822326660E-2,4.508348148E-2
1.679348542E1,2.494250238E-2,-3.788940609E-2,4.685401917E-3,4.560360194E-2
1.679821558E1,3.656293452E-2,-4.380226135E-3,-4.843711853E-3,3.714156844E-2
1.680294573E1,1.729524136E-2,2.647745609E-2,-5.226230621E-2,6.108624809E-2
1.680767584E1,2.905562520E-3,2.151199430E-2,-4.708099365E-2,5.184426830E-2
1.681240600E1,1.473711431E-2,2.405703068E-3,-2.295875549E-2,2.738748618E-2
1.681713615E1,3.683567047E-4,-2.134282887E-2,3.418159485E-2,4.029929847E-2
1.682186631E1,3.352209926E-2,-4.251936078E-2,7.898330688E-2,9.576006446E-2
1.682659646E1,1.419571042E-2,-1.134446263E-2,9.493541718E-2,9.665892851E-2
1.683132662E1,3.065147996E-2,-2.551414073E-2,4.431438446E-2,5.961752486E-2
1.683605678E1,-5.260765553E-3,1.266615093E-2,-2.012062073E-2,2.435049100E-2
1.684078688E1,-1.239953935E-2,1.016078889E-2,-7.690143585E-2,7.855457366E-2
1.684551704E1,-2.868235111E-3,3.620726615E-2,-1.047325134E-1,1.108516678E-1
1.685024719E1,4.183307290E-3,5.088120699E-3,-4.690837860E-2,4.736860791E-2
1.685497735E1,1.597717404E-2,9.793043137E-3,-2.041435242E-2,2.771136173E-2
1.685970750E1,-5.492299795E-3,2.565875649E-3,-2.024555206E-2,2.113365688E-2
1.686443766E1,-3.026559949E-3,1.678212732E-2,-1.031284332E-1,1.045288171E-1
1.686916782E1,-2.953857183E-3,3.322555125E-2,-2.209148407E-1,2.234189548E-1
1.687389797E1,8.983030915E-3,4.718752205E-2,-2.760248184E-1,2.801732633E-1
1.687862808E1,-2.907991409E-3,4.676863551E-2,-2.405052185E-1,2.450275940E-1
1.688335823E1,2.092115581E-2,3.219947219E-2,-1.625699997E-1,1.670434242E-1
1.688808839E1,1.364816725E-2,2.009613067E-2,-4.731750488E-2,5.318903276E-2
1.689281855E1,-7.381439209E-4,-6.170868874E-3,-2.793884277E-2,2.862172976E-2
1.689754870E1,8.752912283E-3,9.748041630E-4,-7.041835785E-2,7.096695596E-2
1.690227886E1,1.101759076E-2,1.992411166E-2,-1.433906555E-1,1.451869058E-1
1.690700902E1,1.398578286E-3,3.165189922E-2,-2.038898468E-1,2.063367839E-1
1.691173912E1,-1.757653058E-2,3.853553534E-2,-1.760892868E-1,1.811114542E-1
1.691646928E1,-1.269212365E-2,2.878010273E-2,-6.784057617E-2,7.477785830E-2
1.692119943E1,-2.917575836E-2,9.630620480E-5,3.950405121E-2,4.911012332E-2
1.692592959E1,-2.866208553E-3,-1.648464799E-2,1.056165695E-1,1.069337109E-1
1.693065974E1,1.376001537E-2,-3.770166636E-2,7.863426208E-2,8.828420494E-2
1.693538990E1,-3.000482917E-3,-4.137754440E-3,5.899715424E-2,5.921814010E-2
1.694012000E1,-6.104409695E-4,7.818356156E-3,1.342201233E-2,1.554508752E-2
1.694485016E1,-1.956841350E-2,1.492907852E-2,-2.465629578E-2,3.483867267E-2
1.694958032E1,-1.232235134E-2,1.723477244E-2,8.772850037E-3,2.293121500E-2
1.695431047E1,-1.225572824E-2,-8.926138282E-3,4.666709900E-2,4.906828862E-2
1.695904063E1,-1.456253231E-2,-3.249613941E-2,5.577182770E-2,6.617071247E-2
1.696377079E1,6.850868464E-3,-4.877890646E-2,4.819011688E-2,6.891011159E-2
1.696850089E1,-1.459780335E-2,-4.365290701E-2,3.309249878E-4,4.603022556E-2
1.697323105E1,-2.168571949E-2,-2.427604795E-2,-8.746528625E-2,9.332616586E-2
1.697796120E1,-4.060803354E-2,4.428982735E-3,-1.531734467E-1,1.585267581E-1
1.698269136E1,-4.033312201E-2,1.868659258E-2,-1.186752319E-1,1.267271090E-1
1.698742152E1,-1.155807078E-2,-1.225937903E-2,5.705833435E-3,1.778870174E-2
1.699215167E1,-3.759911656E-2,-2.642074227E-2,3.176021576E-2,5.586108210E-2
1.699688178E1,-2.551306784E-2,-4.049256444E-2,-1.121616364E-2,4.915655330E-2
1.700161193E1,-2.301926911E-2,-3.780913353E-2,-4.671287537E-2,6.435456513E-2
1.700634209E1,-1.814594865E-2,-4.221166670E-2,-1.056442261E-1,1.152033105E-1
1.701107224E1,-2.032020688E-2,-1.818574965E-2,-1.000194550E-1,1.036702641E-1
1.701580240E1,-4.145941138E-2,-1.808887720E-2,-7.783222198E-2,9.002191427E-2
1.702053256E1,-3.152057528E-2,-3.757387400E-3,-4.159355164E-2,5.232292198E-2
1.702526271E1,-2.417568862E-2,3.365084529E-3,-5.311107635E-2,5.845146830E-2
1.702999282E1,-3.370642662E-4,-2.516441047E-2,-4.080200195E-2,4.793917532E-2
1.703472297E1,-1.466320455E-2,-2.020800114E-2,-3.571414948E-2,4.357606396E-2
1.703945313E1,4.433408380E-3,-1.294843853E-2,-2.117919922E-2,2.521657490E-2
1.704418329E1,-2.730414271E-3,-1.049453020E-2,-6.608676910E-2,6.697052618E-2
1.704891344E1,-5.089163780E-3,8.520707488E-3,-1.082496643E-1,1.087036884E-1
1.705364355E1,-1.700319350E-2,-1.041516662E-3,-1.429386139E-1,1.439501326E-1
1.705837370E1,9.175971150E-3,1.566107571E-2,-1.014051437E-1,1.030168477E-1
1.706310386E1,2.338418365E-2,2.273356169E-2,1.808547974E-2,3.729235108E-2
1.706783402E1,2.803805470E-2,1.216918230E-3,1.104755402E-1,1.139844655E-1
1.707256417E1,3.028026223E-2,1.179933548E-3,1.190433502E-1,1.228397564E-1
1.707729433E1,-7.995516062E-4,-5.946993828E-3,4.449081421E-2,4.489363616E-2
1.708202448E1,3.476391733E-2,1.193746924E-3,-5.554103851E-2,6.553443323E-2
1.708675459E1,3.672847152E-2,3.206124902E-2,-1.096515656E-1,1.200015422E-1
1.709148475E1,3.641498089E-2,4.377186298E-2,-8.738040924E-2,1.042945959E-1
1.709621490E1,2.186682820E-2,3.874690086E-2,-1.226425171E-3,4.450825340E-2
1.710094506E1,1.693144441E-2,3.613670915E-2,9.369945526E-2,1.018436226E-1
1.710567521E1,-2.200528979E-3,2.616763115E-3,1.285114288E-1,1.285569023E-1
1.711040537E1,4.789620638E-3,-4.494309425E-3,1.013431549E-1,1.015557696E-1
1.711513547E1,-1.139044762E-4,9.756058455E-3,-1.339721680E-2,1.657344468E-2
1.711986563E1,-9.694486856E-3,2.399890125E-2,-4.650402069E-2,5.322174628E-2
1.712459579E1,-9.620711207E-3,5.233191699E-2,-6.272506714E-2,8.225339912E-2
1.712932594E1,2.260833979E-3,5.192581564E-2,-7.624626160E-3,5.253129186E-2
1.713405610E1,4.495844245E-3,4.680450261E-2,9.447765350E-2,1.055315171E-1
1.713878626E1,-1.461592317E-2,3.220655024E-2,1.340322495E-1,1.386200959E-1
1.714351636E1,-9.811818600E-3,8.210897446E-3,1.400356293E-1,1.406188753E-1
1.714824652E1,-5.047753453E-3,-8.493945003E-3,1.175146103E-1,1.179292608E-1
1.715297667E1,-1.456105709E-2,-1.303568482E-3,2.399539948E-2,2.809809371E-2
1.715770683E1,-4.956036806E-3,5.799695849E-3,4.812240601E-3,9.019780062E-3
1.716243698E1,-3.811508417E-2,2.230747044E-2,3.324604034E-2,5.527822426E-2
1.716716714E1,-2.116806805E-2,1.263037324E-2,8.517265320E-2,8.866788757E-2
1.717189730E1,-3.758226335E-2,-8.802056313E-3,1.295471191E-1,1.351752891E-1
1.717662740E1,-3.724908829E-2,-5.624043941E-2,1.593132019E-1,1.730062944E-1
1.718135756E1,-2.268138528E-2,-4.390580952E-2,1.413764954E-1,1.497647448E-1
1.718608771E1,-1.292517781E-2,-5.780349672E-2,9.273815155E-2,1.100393984E-1
1.719081787E1,-5.623966455E-3,-3.839407861E-2,1.840400696E-2,4.294696431E-2
1.719554803E1,-3.397642076E-2,-3.098236024E-2,-6.480312347E-2,7.945910033E-2
1.720027818E1,-1.469022036E-2,-1.880253851E-2,-6.188964844E-2,6.632998276E-2
1.720500834E1,6.779909134E-3,-3.288219869E-2,-1.391696930E-2,3.634402555E-2
1.720973844E1,-9.923219681E-3,-2.546137571E-2,8.348846436E-2,8.784688738E-2
1.721446860E1,1.153460145E-2,-4.663264751E-2,9.940242767E-2,1.104015103E-1
1.721919876E1,2.092178166E-2,-5.338956416E-2,5.111598969E-2,7.681803766E-2
1.722392891E1,8.875191212E-3,-2.212345600E-2,-4.185199738E-2,4.816436451E-2
1.722865907E1,4.047647119E-3,-1.721958816E-2,-1.174354553E-1,1.187601946E-1
1.723338922E1,6.378173828E-3,-2.866327763E-3,-1.164569855E-1,1.166667322E-1
1.723811938E1,1.818121970E-2,9.050756693E-3,-1.012477875E-1,1.032646475E-1
1.724284954E1,2.985848486E-2,-1.949769258E-2,-2.921772003E-2,4.610167349E-2
1.724757964E1,1.530890167E-2,-3.122588992E-2,3.746700287E-2,5.111941877E-2
1.725230980E1,3.412835300E-2,-3.099255264E-2,5.139255524E-2,6.903968085E-2
1.725703995E1,4.092697799E-2,-1.415038109E-2,4.384613037E-2,6.162575729E-2
1.726177011E1,1.447640359E-2,-1.408654451E-2,-2.533435822E-2,3.240102936E-2
1.726650026E1,7.228076458E-3,2.156813443E-2,-5.834388733E-2,6.262139172E-2
1.727123042E1,2.442091703E-3,2.850861847E-2,-1.039981842E-2,3.044439788E-2
1.727596058E1,4.787638783E-3,2.115519345E-2,8.670806885E-3,2.335907933E-2
1.728069073E1,-4.779443145E-3,-2.748370171E-3,9.402275085E-2,9.418425714E-2
1.728542089E1,4.744112492E-3,-2.645270526E-2,1.122226715E-1,1.153957548E-1
1.729015100E1,7.041394711E-3,-3.340563178E-2,1.160326004E-1,1.209507413E-1
1.729488115E1,4.518538713E-3,-4.261721671E-2,1.221866608E-1,1.294844563E-1
1.729961131E1,9.163573384E-3,-3.276835382E-2,9.744167328E-2,1.032115099E-1
1.730434146E1,-2.182331681E-2,-1.645639539E-3,1.061229706E-1,1.083561266E-1
1.730907162E1,-1.936033368E-2,1.497921348E-2,5.778217316E-2,6.275331777E-2
1.731380178E1,-1.457281411E-2,-1.121851802E-2,4.781246185E-2,5.122746886E-2
1.731853193E1,2.099481225E-2,-8.722737432E-3,5.928230286E-2,6.349220205E-2
1.732326209E1,2.541901171E-2,-2.523018420E-2,7.777595520E-2,8.562585800E-2
1.732799219E1,1.565256715E-2,-2.029982209E-2,1.198406219E-1,1.225514598E-1
1.733272235E1,6.022781134E-3,3.516182303E-3,1.307048798E-1,1.308908057E-1
1.733745250E1,3.646776080E-3,5.776509643E-3,8.927440643E-2,8.953539347E-2
1.734218266E1,-1.062913239E-2,-6.190791726E-3,2.446174622E-2,2.738031018E-2
1.734691282E1,1.792621613E-2,2.225337923E-2,-6.590843201E-3,2.932577920E-2
1.735164297E1,-1.184970140E-3,1.015123725E-2,1.007366180E-2,1.435027645E-2
1.735637313E1,5.936563015E-3,-6.624281406E-3,5.981922150E-2,6.047696376E-2
1.736110329E1,-5.985140800E-3,-1.851548254E-2,8.779335022E-2,8.992395313E-2
1.736583344E1,-2.255283296E-2,5.314096808E-3,6.333255768E-2,6.743799197E-2
1.737056360E1,-2.005556226E-2,2.814933658E-3,6.755065918E-2,7.052120947E-2
1.737529376E1,-1.992452145E-2,2.166403830E-2,-6.572723389E-3,3.015821286E-2
1.738002391E1,-3.163070977E-2,-2.299487591E-3,-3.499412537E-2,4.722688063E-2
1.738475402E1,-1.951052248E-2,1.664859056E-2,-5.368614197E-2,5.949821758E-2
1.738948417E1,-3.122057021E-2,2.245649695E-3,-3.662872314E-2,4.818122358E-2
1.739421433E1,-4.286089540E-2,-1.915590465E-2,6.388664246E-3,4.737953216E-2
1.739894448E1,-4.025050998E-2,-9.531661868E-3,8.710861206E-3,4.227097390E-2
1.740367464E1,-3.291571140E-2,-1.654143631E-2,-1.508903503E-2,3.980882001E-2
1.740840480E1,-2.086837590E-2,-4.509776831E-3,-5.468368530E-3,2.203928887E-2
1.741313495E1,-1.691788435E-3,1.691256464E-2,-1.254081726E-2,2.112271498E-2
1.741786511E1,-1.832436025E-2,1.439906657E-2,-7.689476013E-3,2.454064665E-2
1.742259526E1,-1.348982751E-2,7.189244032E-3,1.135921478E-2,1.904448573E-2
1.742732542E1,-2.053214610E-2,-1.185277104E-2,-2.195453644E-2,3.231189990E-2
1.743205558E1,1.033888757E-2,-2.358959615E-2,-2.651405334E-2,3.696426203E-2
1.743678573E1,1.490670443E-2,5.110353231E-3,-2.559661865E-3,1.596488070E-2
1.744151589E1,2.898369730E-2,9.814485908E-3,3.542804718E-2,4.681373057E-2
1.744624605E1,1.924158633E-2,3.817913681E-2,2.801418304E-2,5.111437747E-2
1.745097620E1,1.195394993E-2,4.260705411E-2,-6.942749023E-4,4.425765467E-2
1.745570636E1,9.445354342E-3,3.513430059E-2,-5.433082581E-3,3.678521691E-2
1.746043646E1,-4.906341434E-3,2.063365281E-2,1.731872559E-3,2.127954880E-2
1.746516662E1,9.335339069E-3,1.099836826E-2,3.256607056E-2,3.561827637E-2
1.746989678E1,1.394017041E-2,1.325394213E-2,5.839729309E-2,6.148364964E-2
1.747462693E1,6.697520614E-3,2.260873467E-2,7.452011108E-2,7.816174654E-2
1.747935709E1,-7.575124502E-3,3.660408407E-2,3.830432892E-2,5.352067914E-2
1.748408724E1,-1.463888586E-2,4.104575515E-2,1.900291443E-2,4.754115850E-2
1.748881740E1,6.775051355E-3,2.649523318E-2,-1.373291016E-4,2.734808149E-2
1.749354756E1,8.999645710E-3,9.720936418E-3,1.410388947E-2,1.934967508E-2
1.749827771E1,-3.031998873E-3,-2.592509985E-2,6.381988525E-2,6.895129856E-2
1.750300787E1,2.071385086E-2,-3.282676637E-2,8.701801300E-2,9.528270984E-2
1.750773803E1,1.549929380E-3,-3.489728272E-2,7.917404175E-2,8.653757282E-2
1.751246818E1,-8.437037468E-4,-2.516910434E-2,4.766559601E-2,5.390922641E-2
1.751719834E1,-3.217384219E-3,-1.549413800E-2,3.303146362E-2,3.662645851E-2
1.752192850E1,-1.503534615E-2,1.076549292E-2,-7.581710815E-3,1.998599036E-2
1.752665865E1,-1.254542172E-2,5.930960178E-3,-2.650165558E-2,2.991490670E-2
1.753138881E1,-2.196891606E-2,-2.259272337E-2,-2.390670776E-2,3.955496300E-2
1.753611896E1,-5.183935165E-3,-3.661292791E-2,7.140159607E-3,3.766114116E-2
1.754084912E1,-2.803966403E-3,-6.478145719E-2,6.640434265E-2,9.281183193E-2
1.754557928E1,-1.001855731E-2,-5.952215195E-2,5.636119843E-2,8.258233922E-2
1.755030943E1,-3.367213905E-2,-3.297922015E-2,2.266979218E-2,5.230068247E-2
1.755503959E1,-2.608045936E-3,-1.137536764E-2,-2.972221375E-2,3.193134639E-2
1.755976974E1,-9.769350290E-3,-1.602600515E-2,-2.947235107E-2,3.494127250E-2
1.756449990E1,-4.978299141E-3,-2.541092038E-2,-3.397178650E-2,4.271510991E-2
1.756923006E1,9.236514568E-3,-4.655416310E-2,1.377105713E-2,4.941907848E-2
1.757396021E1,-3.959834576E-4,-6.992194057E-2,4.924964905E-2,8.552638486E-2
1.757869037E1,-2.895869315E-2,-6.939342618E-2,7.968807220E-2,1.095638734E-1
1.758342047E1,-3.355458379E-2,-4.036687315E-2,5.292510986E-2,7.454167824E-2
1.758815068E1,-1.739263535E-4,-2.341872454E-2,-1.395416260E-2,2.726142995E-2
1.759288084E1,-2.636520565E-2,2.908200026E-3,-4.942703247E-2,5.609468099E-2
1.759761100E1,-4.039017856E-2,-1.372401416E-2,8.144378662E-4,4.266589268E-2
1.760234110E1,-4.712429643E-2,-1.358020306E-2,-1.565933228E-3,4.906702942E-2
1.760707131E1,-3.015793860E-2,-1.109384000E-2,3.641414642E-2,4.856505540E-2
1.761180141E1,-2.525272965E-2,-3.947503865E-2,4.797649384E-2,6.706506536E-2
1.761653162E1,-2.276127040E-2,-2.487994730E-2,8.080005646E-2,8.755419083E-2
1.762126172E1,-1.311616600E-2,-1.755301654E-2,8.250141144E-2,8.536173083E-2
1.762599188E1,-1.776087284E-2,2.290532738E-2,-1.072788239E-2,3.090614966E-2
1.763072209E1,-5.078527331E-2,1.794235408E-2,-6.521701813E-2,8.458328150E-2
1.763545219E1,-1.474873722E-2,2.963092923E-2,1.363086700E-2,3.579549905E-2
1.764018235E1,-7.598623633E-3,2.469556034E-2,7.046890259E-2,7.505648549E-2
1.764491250E1,3.033934534E-2,1.265478134E-2,8.886718750E-2,9.475228958E-2
1.764964266E1,2.530464530E-2,2.678755671E-2,4.067134857E-2,5.488220898E-2
1.765437282E1,2.276800573E-2,5.023770779E-2,9.253406525E-2,1.077254037E-1
1.765910297E1,-5.877077579E-3,6.391725689E-2,8.226776123E-2,1.043452937E-1
1.766383313E1,2.498282492E-2,7.044781744E-2,1.514148712E-2,7.626467830E-2
1.766856329E1,2.942849696E-2,6.517171860E-2,-8.226871490E-2,1.090024348E-1
1.767329344E1,7.762879133E-3,4.807455093E-2,-6.497192383E-2,8.119590892E-2
1.767802365E1,1.958185434E-2,3.106408566E-2,2.336692810E-2,4.352516245E-2
1.768275376E1,2.650079131E-2,1.179459691E-2,3.740882874E-2,4.733735231E-2
1.768748391E1,2.861627936E-2,-4.941418767E-3,-8.678436279E-4,2.905274886E-2
1.769221412E1,2.130587399E-2,1.170963049E-2,-3.645610809E-2,4.381898595E-2
1.769694428E1,2.192795277E-3,2.822318673E-2,-1.716995239E-2,3.310836579E-2
1.770167438E1,-1.678928733E-2,6.118079275E-2,-5.164146423E-3,6.365247818E-2
1.770640454E1,2.365309000E-2,5.355263501E-2,-6.206893921E-2,8.532236869E-2
1.771113475E1,2.819350362E-2,5.313519388E-2,-1.171970367E-2,6.128273762E-2
1.771586490E1,2.797861397E-2,4.626661539E-4,2.634239197E-2,3.843095776E-2
1.772059506E1,1.824569702E-2,9.923398495E-3,1.663017273E-2,2.660717840E-2
1.772532521E1,-3.186479211E-3,2.402380109E-2,1.886272430E-2,3.070991756E-2
1.773005537E1,-2.444003522E-2,4.040746391E-2,-1.688957214E-2,5.015312661E-2
1.773478553E1,6.630733609E-3,1.159709692E-2,-3.098583221E-2,3.374286715E-2
1.773951568E1,1.794397831E-3,-1.697194576E-2,-6.632041931E-2,6.848112750E-2
1.774424584E1,-1.481106877E-2,-2.397610247E-2,1.728153229E-2,3.305862378E-2
1.774897600E1,-2.410377562E-2,-2.857688069E-2,4.560947418E-2,5.897333503E-2
1.775370615E1,-3.340227902E-2,-3.073795140E-2,5.234909058E-2,6.928896870E-2
1.775843631E1,1.658722758E-2,-4.709041119E-2,1.632118225E-2,5.252641178E-2
1.776316646E1,4.480461776E-2,-3.008563817E-2,-2.415084839E-2,5.912582240E-2
1.776789662E1,1.117557287E-2,-2.983273566E-2,-2.592086792E-3,3.196254777E-2
1.777262678E1,-3.155362606E-2,-2.486467361E-2,-4.944801331E-3,4.047634336E-2
1.777735693E1,-2.177950740E-2,-4.126670957E-2,-9.649276733E-3,4.764868101E-2
1.778208709E1,-7.396027446E-3,-4.089275002E-2,-1.431369781E-2,4.395224877E-2
1.778681724E1,1.862046123E-2,-3.572037816E-2,2.140331268E-2,4.561544460E-2
1.779154740E1,1.764431596E-3,-6.149372458E-2,8.292198181E-2,1.032504065E-1
1.779627756E1,-1.958572865E-2,-6.809772551E-2,8.697700500E-2,1.121868994E-1
1.780100771E1,-5.496822298E-2,-2.721819282E-2,5.065822601E-2,7.955244446E-2
1.780573787E1,-4.022531211E-2,-2.936330438E-2,-2.807044983E-2,5.716843126E-2
1.781046803E1,-2.094189823E-2,-3.380581737E-2,-8.241081238E-2,9.150376159E-2
1.781519818E1,2.869948745E-3,-1.451157033E-2,-5.087471008E-2,5.298167990E-2
1.781992834E1,-6.710335612E-3,-2.148169279E-2,1.754760742E-3,2.257367747E-2
1.782465850E1,-4.317253828E-3,-3.310975432E-2,1.597881317E-2,3.701644205E-2
1.782938865E1,-1.143561304E-2,-4.944244027E-2,2.059364319E-2,5.476701823E-2
1.783411881E1,-2.555753291E-2,-3.481945395E-2,4.177665710E-2,6.009052289E-2
1.783884896E1,-2.772523463E-2,-8.398130536E-3,2.481937408E-2,3.814732706E-2
1.784357912E1,-3.704974055E-2,1.545739174E-2,1.749610901E-2,4.379187213E-2
1.784830928E1,-4.155118763E-2,2.244756371E-2,-1.112270355E-2,4.851915956E-2
1.785303943E1,-2.940453589E-2,2.935220301E-2,1.032733917E-2,4.281159290E-2
1.785776959E1,-3.156851232E-2,-1.363120973E-2,7.668113708E-2,8.403795353E-2
1.786249974E1,-2.419459820E-2,-2.069050074E-2,6.417655945E-2,7.163871987E-2
1.786722990E1,-2.165578306E-2,-2.054440975E-2,-1.466274261E-2,3.325720573E-2
1.787196006E1,-2.528399229E-3,8.102297783E-3,-2.403163910E-2,2.548646130E-2
1.787669021E1,1.649580896E-2,4.362957925E-2,-2.620506287E-2,5.350100203E-2
1.788142037E1,1.157687604E-2,4.561254382E-2,-4.022312164E-2,6.190660488E-2
1.788615053E1,1.619046926E-2,1.913230121E-2,4.510879517E-4,2.506750337E-2
1.789088068E1,2.548307180E-2,1.185515523E-2,1.231384277E-2,3.068488843E-2
1.789561084E1,3.235323727E-2,-2.479985356E-3,1.458358765E-2,3.557475675E-2
1.790034100E1,2.255596220E-2,9.350255132E-3,4.531002045E-2,5.147034734E-2
1.790507120E1,-8.515596390E-3,6.900399923E-3,-2.523422241E-3,1.124715790E-2
1.790980136E1,3.384053707E-3,2.585541457E-2,-2.385807037E-2,3.534348319E-2
1.791453152E1,3.265202045E-3,2.567062527E-2,-3.314781189E-2,4.205258588E-2
1.791926167E1,2.924820781E-2,2.548614889E-2,-6.371688843E-2,7.459787742E-2
1.792399183E1,2.867460251E-3,2.770459652E-2,-9.640502930E-2,1.003478783E-1
1.792872198E1,1.704473794E-2,-9.720474482E-4,-3.865051270E-2,4.225316673E-2
1.793345214E1,4.946395755E-3,-5.736634135E-3,4.384040833E-3,8.751892149E-3
1.793818230E1,2.379675210E-2,1.403495669E-3,2.570533752E-2,3.505737565E-2
1.794291245E1,1.404289901E-2,3.698599339E-2,1.763343811E-3,3.960146589E-2
1.794764261E1,2.575458586E-2,4.848798364E-2,-3.621768951E-2,6.577312737E-2
1.795237276E1,-1.240649819E-2,6.469504535E-2,-8.337306976E-2,1.062564768E-1
1.795710292E1,6.755352020E-3,3.562651575E-2,-4.946041107E-2,6.132875075E-2
1.796183308E1,-9.863168001E-3,2.109389007E-2,5.298519135E-2,5.787628861E-2
1.796656323E1,-5.071759224E-3,-2.782523632E-3,6.440830231E-2,6.466756981E-2
1.797129339E1,-3.194510937E-4,6.733775139E-3,8.760070801E-2,8.785971671E-2
1.797602355E1,2.104029059E-3,2.088864148E-2,5.364894867E-2,5.761051965E-2
1.798075370E1,-3.345879912E-2,3.724264354E-2,2.235221863E-2,5.482816260E-2
1.798548386E1,-2.132296562E-2,4.165233672E-2,-2.766418457E-2,5.435892866E-2
1.799021402E1,4.285933077E-2,1.997937262E-2,-6.539916992E-2,8.070408287E-2
1.799494417E1,2.591244876E-2,2.693371475E-2,3.959655762E-3,3.758402406E-2
1.799967433E1,-5.019366741E-3,1.479065418E-2,7.985591888E-2,8.136906829E-2
1.800440448E1,-1.444900036E-2,-3.759022057E-2,5.783271790E-2,7.047284266E-2
1.800913464E1,-1.436392963E-2,-5.631361902E-2,2.412986755E-2,6.292691530E-2
1.801386480E1,2.368696034E-2,-4.157634079E-2,-4.725742340E-2,6.725271943E-2
1.801859495E1,2.585421503E-2,-1.750008762E-2,-4.211711884E-2,5.242656960E-2
1.802332511E1,-5.104586482E-3,6.348863244E-3,5.077362061E-2,5.142300475E-2
1.802805527E1,-2.585023642E-3,-8.205026388E-4,5.272102356E-2,5.279073685E-2
1.803278542E1,3.062115610E-2,-7.902830839E-3,7.126522064E-2,7.796692638E-2
1.803751563E1,7.055768371E-2,-2.201691270E-2,1.135349274E-2,7.477989684E-2
1.804224573E1,4.614977539E-2,-4.081431031E-2,4.448032379E-2,7.598755753E-2
1.804697594E1,2.448509634E-2,-1.917245984E-2,8.444595337E-2,8.999012279E-2
1.805170610E1,1.011919975E-2,-9.576007724E-3,2.441787720E-2,2.811282366E-2
1.805643626E1,3.847372532E-2,1.423418522E-2,-5.408954620E-2,6.788607057E-2
1.806116641E1,2.619841695E-2,2.363843471E-2,-5.600738525E-2,6.619637338E-2
1.806589657E1,2.117112279E-2,4.460573196E-3,4.174804688E-2,4.702140546E-2
1.807062672E1,-1.455058157E-2,6.742089987E-3,5.326271057E-2,5.562455878E-2
1.807535688E1,-4.762963951E-2,-1.709710062E-2,5.044555664E-2,7.145381441E-2
1.808008704E1,-5.201463401E-2,-5.260272324E-2,9.686470032E-3,7.460828604E-2
1.808481719E1,-5.407430232E-2,-6.171137094E-2,-3.073120117E-2,8.761695156E-2
1.808954735E1,-2.761431038E-2,-1.851278543E-2,-3.996562958E-2,5.198581451E-2
1.809427750E1,-2.979318798E-2,3.384584188E-2,-5.386829376E-2,7.024932836E-2
1.809900766E1,-3.904427588E-2,9.808659554E-3,-5.104637146E-2,6.501074773E-2
1.810373782E1,-7.669325173E-2,-4.565209150E-3,-3.638458252E-2,8.500902211E-2
1.810846797E1,-1.679694653E-2,-4.246568680E-2,-1.025199890E-1,1.122311014E-1
1.811319813E1,2.234160900E-3,-3.973796964E-2,-8.979988098E-2,9.822482543E-2
1.811792829E1,-9.684562683E-3,3.250867128E-3,-2.972888947E-2,3.143510395E-2
1.812265844E1,-7.354007661E-2,2.449762076E-2,-2.474021912E-2,8.136556233E-2
1.812738860E1,-6.330493093E-2,2.898380160E-2,-4.114627838E-2,8.087392200E-2
1.813211876E1,-3.668431938E-2,4.540854692E-2,-1.143627167E-1,1.283997912E-1
1.813684891E1,-1.271337271E-2,1.904153079E-2,-9.442329407E-2,9.715949878E-2
1.814157907E1,-3.394372761E-2,7.075145841E-3,1.551628113E-2,3.798669916E-2
1.814630922E1,-9.912386537E-3,-1.015216112E-4,1.079292297E-1,1.083835059E-1
